x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12
933.057,2024.308,1465.164,1822.363,523.654,1808.697,1687.097,1423.282,739.155,1403.05,400.525,1520.095,1482.413,770.823,592.963,803.248,950.608,1016.9,nan,nan,nan,nan,1752.712,390.771
916.736,2017.905,1463.816,1822.819,525.726,1803.681,1687.284,1422.866,739.333,1398.481,400.332,1519.999,1484.692,768.463,592.642,803.83,948.749,1018.119,nan,nan,nan,nan,1751.913,390.349
916.205,2016.968,1462.52,1823.679,nan,nan,1687.178,1422.689,nan,nan,400.728,1519.293,1485.444,768.272,592.752,804.45,947.034,1019.201,nan,nan,nan,nan,1752.614,389.756
915.467,2015.757,nan,nan,nan,nan,1686.995,1422.136,741.32,1327.949,401.141,1518.953,1486.064,767.734,593.07,804.517,945.249,1020.121,nan,nan,nan,nan,1752.217,389.697
914.901,2014.924,1460.912,1824.454,nan,nan,1689.177,1422.902,738.617,1317.884,401.699,1518.531,1487.402,767.292,593.342,804.765,944.534,1020.637,nan,nan,nan,nan,1752.316,389.478
914.08,2014.161,nan,nan,nan,nan,1686.468,1428.414,nan,nan,401.781,1518.26,1487.533,767.284,593.309,805.003,944.771,1020.402,nan,nan,nan,nan,1750.246,391.331
914.524,2013.655,nan,nan,nan,nan,1687.058,1437.805,740.958,1307.867,401.845,1518.17,1487.881,767.319,592.791,796.528,946.98,1019.288,nan,nan,nan,nan,1748.248,398.693
914.102,2012.663,nan,nan,nan,nan,1686.272,1444.325,742.329,1306.241,401.986,1518.415,1488.224,766.844,592.174,791.933,946.95,1019.308,1009.946,109.655,nan,nan,1746.718,402.16
914.813,2012.537,nan,nan,nan,nan,1686.173,1450.332,743.228,1305.581,402.105,1518.15,1488.522,767.211,591.178,789.389,946.849,1019.346,1012.165,110.138,nan,nan,1745.905,404.364
915,2012.1,nan,nan,nan,nan,1685.536,1452.552,744.948,1305.211,402.211,1518.066,1490.361,760.676,590.183,786.845,947.473,1019.324,1007.746,119.849,nan,nan,1745.134,404.484
915.278,2011.811,nan,nan,nan,nan,1686.526,1458.987,745.296,1304.391,402.725,1517.682,1493.034,758.233,589.188,784.301,947.089,1019.666,1017.075,127.413,nan,nan,1744.359,405.144
915.705,2011.878,1448.219,1831.274,nan,nan,1683.476,1463.642,nan,nan,402.964,1517.509,1494.75,756.919,588.192,781.756,947.488,1019.397,1019.656,130.053,nan,nan,1743.755,404.957
915.666,2011.623,nan,nan,nan,nan,1672.651,1455.719,746.98,1302.937,405.613,1515.498,1495.299,755.747,587.197,779.212,947.066,1019.628,1020.156,131.438,nan,nan,1743.198,405.412
928.057,2014.889,1440.202,1836.258,nan,nan,1659.784,1455.287,nan,nan,402.758,1517.621,1495.643,755.365,586.202,776.668,947.234,1019.557,1020.515,133.01,nan,nan,1742.462,405.294
928.329,2014.954,1438.843,1837.146,nan,nan,1646.918,1454.855,nan,nan,402.061,1517.613,1495.346,756.137,585.207,774.124,947.362,1019.539,1020.595,134.137,nan,nan,1741.94,406.421
919.073,2009.316,1437.573,1837.996,nan,nan,1638.775,1455.879,nan,nan,401.625,1517.363,1495.315,756.535,584.211,771.58,947.681,1019.457,1020.288,134.842,nan,nan,1741.206,406.322
916.465,2002.726,nan,nan,nan,nan,1633.94,1456.653,nan,nan,401.358,1516.84,1495.202,756.397,583.216,769.036,946.999,1019.701,1019.54,135.204,nan,nan,1740.415,405.955
910.679,1997.283,1434.154,1839.694,nan,nan,1630.124,1457.283,nan,nan,401.244,1516.894,1495.617,756.399,582.221,766.491,949.899,1018.647,1019.501,135.94,nan,nan,1740.134,406.005
909.659,1996.476,1432.76,1840.496,nan,nan,1625.962,1458.631,nan,nan,400.937,1517.12,1495.658,756.598,581.226,763.947,951.932,1015.821,1019.963,136.705,nan,nan,1738.807,405.766
909.283,1995.573,1433.022,1840.359,nan,nan,1621.383,1457.511,745.589,1307.557,401.101,1516.981,1496.031,756.521,580.23,761.403,950.163,1016.166,1019.248,137.011,nan,nan,1738.26,405.148
916.541,2001.772,1430.251,1841.95,nan,nan,1611.198,1447.236,744.253,1305.161,400.777,1516.643,1495.863,756.663,579.235,758.859,949.607,1015.079,1019.09,138.044,nan,nan,1737.862,405.577
906.898,1992.346,1429.946,1841.9,nan,nan,1590.859,1430.191,746.442,1305.196,396.21,1519.541,1495.61,757.98,578.24,756.315,949.593,1014.622,1019.383,138.211,nan,nan,1737.502,405.202
906.419,1991.712,nan,nan,nan,nan,1581.346,1415.281,748.838,1305.445,391.197,1520.527,1490.811,755.025,577.245,753.771,949.068,1014.327,1019.28,138.909,nan,nan,1740.005,400.114
905.684,1990.826,nan,nan,nan,nan,1571.15,1402.415,nan,nan,389.122,1520.255,1490.161,742.531,576.249,751.226,948.653,1013.896,1019.115,139.279,nan,nan,1750.036,391.137
905.663,1990.121,nan,nan,nan,nan,1565.148,1395.652,751.826,1306.033,388.246,1520.103,1489.815,736.081,575.254,748.682,948.899,1010.641,1018.735,139.485,nan,nan,1758.853,387.919
905.661,1990.085,nan,nan,nan,nan,1559.374,1389.164,754.628,1306.171,387.162,1520.172,1489.846,734.889,574.259,746.138,947.613,1009.684,1018.432,139.717,nan,nan,1761.639,385.447
905.842,1990.187,1427.286,1843.383,nan,nan,1557.492,1387.294,755.082,1306.827,386.733,1519.543,1488.989,733.816,573.264,743.594,946.879,1009.173,1017.782,139.726,nan,nan,1761.346,384.037
905.11,1989.232,1426.26,1843.954,nan,nan,1555.609,1385.423,756.705,1306.353,384.593,1522.049,1488.966,733.461,572.268,741.05,946.444,1008.103,1017.655,140.567,nan,nan,1761.473,382.64
904.851,1989.526,1425.445,1844.688,nan,nan,1553.727,1383.553,757.095,1307.015,401.903,1510.794,1488.947,733.873,571.273,738.506,945.771,1008.211,1017.251,141.315,nan,nan,1760.758,382.437
907.333,1990.251,1425.723,1844.593,nan,nan,1551.845,1381.683,758.547,1306.811,415.974,1513.659,1489.025,733.47,570.278,735.961,944.42,1008.958,1017.447,141.739,nan,nan,1760.856,381.755
902.878,1984.286,1423.23,1846.366,nan,nan,1549.963,1379.813,759.434,1306.761,420.306,1511.881,1488.879,733.438,569.283,733.417,942.708,1008.366,1016.82,142.27,nan,nan,1760.609,381.006
898.406,1977.603,1420.897,1848.286,nan,nan,1548.08,1377.942,759.883,1306.446,421.205,1510.264,1488.909,733.268,568.287,730.873,943.055,1006.404,1017.1,143.141,nan,nan,1759.957,380.013
901.844,1982.78,1416.037,1851.291,nan,nan,1546.198,1376.072,758.387,1311.771,423.785,1509.722,1488.938,733.755,567.292,728.329,942.36,1005.875,1016.778,143.227,nan,nan,1760.496,379.297
893.107,1971.579,nan,nan,nan,nan,1544.316,1374.202,742.561,1313.877,423.858,1509.119,1489.061,734.093,566.297,725.785,939.986,1007.25,1016.113,143.917,nan,nan,1760.047,379.161
891.604,1967.904,nan,nan,nan,nan,1542.434,1372.332,741.891,1316.228,424.083,1507.852,1489.254,732.947,565.302,723.241,936.415,1013.333,1016.245,143.962,nan,nan,1759.962,379.213
890.749,1966.71,nan,nan,nan,nan,1540.551,1370.461,742.17,1318.059,429.525,1505.36,1495.144,724.802,564.306,720.696,935.731,1013.204,1015.899,144.357,nan,nan,1760.043,377.586
889.897,1965.893,1411.387,1853.571,nan,nan,1538.669,1368.591,742.847,1319.346,443.187,1507.339,1497.3,715.823,563.311,718.152,937.257,1006.745,1015.893,144.707,nan,nan,1759.694,377.625
889.593,1965.166,1410.647,1854.418,nan,nan,1536.787,1366.721,744.185,1320.356,457.909,1508.087,1499.095,710.807,562.316,715.608,936.751,1006.404,1015.358,144.908,nan,nan,1759.334,377.519
889.143,1964.781,1409.667,1854.805,nan,nan,1534.905,1364.851,744.537,1320.781,459.598,1506.095,1499.442,708.4,561.321,713.064,935.963,1005.179,1015.11,144.977,nan,nan,1758.603,377.484
887.999,1963.21,1409.274,1855.107,nan,nan,1533.022,1362.98,744.56,1321.301,462.556,1504.974,1500.076,708.052,560.325,710.52,933.903,1003.666,1014.645,145.148,nan,nan,1758.123,377.087
888.154,1963.116,1408.881,1855.434,nan,nan,1531.14,1361.11,745.531,1321.92,465.069,1504.279,1500.304,706.991,559.33,707.975,918.499,1002.621,1014.233,145.798,nan,nan,1757.941,376.846
887.983,1962.829,nan,nan,nan,nan,1529.258,1359.24,746.062,1321.803,467.882,1503.747,1500.812,706.484,556.859,705.329,902.784,1006.273,1013.773,146.155,nan,nan,1757.855,380.101
887.676,1962.309,nan,nan,nan,nan,1527.376,1357.37,746.284,1322.023,468.878,1502.987,1500.389,706.752,554.388,702.683,890.957,1010.121,1013.718,146.527,nan,nan,1753.926,390.011
887.111,1961.384,nan,nan,nan,nan,1525.494,1355.499,747.151,1322.452,468.179,1502.305,1500.627,706.532,551.918,700.036,885.461,1010.553,1013.075,146.879,nan,nan,1753.722,396.174
886.973,1960.928,nan,nan,nan,nan,1523.611,1353.629,748.017,1322.401,472.153,1501.757,1501.027,706.382,549.447,697.39,883.726,1010.333,1012.156,146.372,nan,nan,1751.695,396.414
886.205,1960.533,nan,nan,424.971,1715.833,1521.729,1351.759,748.047,1322.316,472.314,1501.107,1500.693,706.287,546.976,694.743,875.02,1011.055,1011.999,146.907,nan,nan,1750.786,398.017
892.281,1969.222,nan,nan,427.052,1717.813,1519.847,1349.889,748.566,1322.826,474.392,1500.457,1500.5,706.484,544.505,692.097,874.345,1010.429,1011.918,147.133,nan,nan,1750.165,399.42
892.164,1969.082,nan,nan,417.519,1714.027,1517.965,1348.018,748.751,1322.761,474.999,1499.906,1500.708,705.889,542.034,689.45,873.793,1009.734,1011.205,146.893,nan,nan,1749.242,399.59
892.256,1968.775,nan,nan,415.648,1713.49,1516.929,1345.43,749.325,1322.437,474.696,1499.487,1500.814,705.836,539.564,686.804,873.364,1009.103,1011.495,147.71,nan,nan,1748.321,400.484
891.931,1969.214,nan,nan,414.151,1714.151,1515.893,1342.842,753.577,1324.719,474.907,1498.847,1501.266,704.747,537.093,684.157,873.533,1008.859,1010.902,148.166,nan,nan,1743.523,407.669
885.597,1957.465,nan,nan,413.094,1713.425,1514.857,1340.254,760,1330,475.451,1498.486,1505.837,703.032,534.622,681.511,872.221,1008.348,1010.705,148.698,552.991,313.729,1740.504,415.137
892.454,1957.301,nan,nan,412.024,1713.072,1513.821,1337.665,761,1340,476.852,1497.655,1512.864,696.249,532.151,678.864,872.3,1007.948,1010.381,149.109,551.614,307.254,1737.068,416.417
892.902,1944.7,1384.807,1871.146,411.767,1713.085,1512.785,1335.077,760,1346,467.908,1497.752,1516.525,692.931,529.68,676.218,873.13,1007.325,1009.974,148.924,550.683,303.576,1734.396,420.189
893.974,1941.525,1383.808,1871.713,410.609,1712.611,1511.749,1332.489,759,1349,468.766,1495.986,1516.795,693.047,527.209,673.571,872.093,1007.014,1009.732,149.505,550.007,301.566,1732.644,420.773
894.748,1940.374,nan,nan,410.795,1713.17,1510.713,1329.9,758,1356,469.343,1495.615,1517.152,692.428,524.739,670.925,871.965,1006.623,1009.88,149.933,549.706,300.357,1731.482,420.026
895.608,1936.259,nan,nan,410.58,1713.826,1509.677,1327.312,758.595,1358.706,471.25,1495.923,1517.916,692.062,522.268,668.278,865.641,1007.638,1009.579,150.192,549.006,298.388,1730.576,419.441
896.671,1935.529,nan,nan,409.313,1717.604,1508.641,1324.724,758,1361,472.383,1495.98,1518.143,692.107,519.797,665.632,860.329,1004.431,1009.638,150.213,549.099,297.073,1729.405,421.759
896.589,1936.158,nan,nan,424.153,1719.343,1507.605,1322.136,757,1362,471.289,1494.028,1518.207,692.099,517.326,662.985,837.644,999.327,1009.628,150.556,548.045,295.149,1728.118,420.598
896.98,1937.041,1378.579,1875.679,424.491,1719.659,1509.26,1319.478,757.675,1364.766,469.56,1492.193,1518.359,691.989,514.855,660.339,823.32,989.841,1008.757,151.539,547.854,294.993,1727.139,422.054
897.221,1936.27,1378.014,1875.949,426.115,1721.494,1510.915,1316.82,757,1366,467.781,1490.084,1518.1,692.594,512.385,657.692,817.706,987.415,1012.338,154.887,547.534,294.899,1726.444,420.636
897.789,1935.354,1377.802,1876.481,427.497,1721.62,1512.57,1314.163,757.716,1368.813,471.807,1488.088,1518.01,692.705,509.914,655.046,814.182,984.942,1015.483,158.118,542.932,295.263,1725.545,420.899
898.253,1934.757,1377.216,1876.95,428.23,1722.24,1514.226,1311.505,758.432,1371.626,487.326,1478.205,1519.108,690.874,507.443,652.399,814.106,984.724,1016.576,159.105,537.034,279.922,1724.81,419.898
898.42,1932.07,1376.762,1877.142,428.854,1722.238,1515.881,1308.847,758,1371,497.142,1477.898,1525.357,685.729,504.972,649.753,813.48,983.946,1017.084,159.983,532.397,271.665,1723.893,418.544
898.783,1931.911,nan,nan,429.66,1723.736,1517.536,1306.19,757,1370,509.223,1476.423,1528.083,683.09,502.501,647.106,812.36,983.159,1017.804,161.293,530.907,267.563,1723.27,420.895
898.949,1931.248,1376.156,1877.704,430.38,1724.544,1519.191,1303.532,757.815,1373.063,510.663,1474.088,1530.013,681.758,500.031,644.46,811.769,982.934,1018.453,162.285,529.615,264.535,1719.482,424.971
894.828,1941.226,1376.201,1877.894,431.048,1724.904,1520.847,1300.874,757,1372,510.36,1473.088,1530.053,681.658,497.56,641.813,810.706,982.428,1018.714,163.288,528.131,262.097,1717.322,433.994
910.363,1923.309,1372.214,1874.882,431.494,1725.7,1522.502,1298.217,nan,nan,511.79,1472.156,1530.327,681.424,495.089,639.167,810.125,982.07,1018.851,164.05,526.951,260.015,1715.419,438.957
915.838,1915.193,1369.981,1878.299,431.8,1727.191,1524.157,1295.559,nan,nan,515.624,1471.136,1530.682,681.12,492.618,636.52,809.165,981.365,1018.946,164.406,525.921,258.219,1714.299,438.564
917.915,1912.734,1366.496,1877.619,433.788,1728.132,1525.812,1292.901,nan,nan,515.734,1470.151,1530.356,681.204,490.147,633.874,809.752,981.646,1018.944,164.83,524.975,257,1712.969,438.286
920.161,1910.342,1365.119,1878.33,430.778,1725.173,1527.467,1290.244,nan,nan,516.584,1469.681,1530.755,680.909,487.676,631.227,808.978,981.153,1019.274,165.462,524.529,256.116,1711.659,440.505
922.222,1907.192,1364.237,1878.646,431.808,1721.87,1529.123,1287.586,nan,nan,517.032,1469.039,1530.624,680.959,485.206,628.581,807.164,980.456,1018.728,165.433,524.04,255.189,1711.219,439.129
923.918,1905.738,1364.358,1878.585,429.201,1721.813,1530.778,1284.928,nan,nan,517.878,1468.693,1530.694,681.045,483.634,628.197,802.865,975.252,1019.16,166.027,523.437,254.213,1710.177,438.122
923.842,1906.377,1363.522,1878.935,428.179,1721.954,1532.433,1282.271,nan,nan,518.04,1468.385,1530.841,681.12,482.063,627.812,790.242,963.511,1018.588,166.442,523.275,253.932,1709.739,438.535
924.679,1904.829,1363.446,1878.689,427.248,1721.415,1534.088,1279.613,nan,nan,518.333,1468.306,1532.329,680.043,480.492,627.428,777.232,955.184,1018.572,166.526,522.666,253.118,1709.019,438.518
925.692,1904.136,1363.085,1879.108,426.93,1721.759,1535.744,1276.955,nan,nan,519.023,1468.3,1529.396,674.737,478.92,627.044,767.273,944.015,1018.346,167.205,521.932,251.551,1712.626,435.553
919.234,1912.522,1362.485,1879.52,426.246,1721.129,1537.399,1274.298,nan,nan,519.69,1465.386,1534.129,660.073,477.349,626.66,757.222,931.212,1018.34,167.309,521.458,251.059,1728.332,423.911
927.242,1902.175,1362.477,1879.514,425.475,1721.664,1539.054,1271.64,nan,nan,516.163,1447.341,1535.918,654.69,475.777,626.276,752.397,923.465,1018.147,167.765,521.229,250.847,1738.668,420.33
920.677,1910.874,1362.661,1879.655,421.976,1717.362,1540.709,1268.982,nan,nan,532.681,1434.706,1535.932,653.846,474.206,625.892,749.154,917.647,1018.1,167.983,521.026,250.314,1743.392,417.258
928.708,1900.9,nan,nan,418.075,1716.385,1542.365,1266.325,nan,nan,540.333,1426.226,1536.504,652.167,472.635,625.507,747.72,914.759,1018.218,168.159,521.064,250.272,1746.206,413.858
929.298,1900.508,nan,nan,415.868,1715.606,1544.02,1263.667,nan,nan,542.53,1423.907,1536.625,652.136,471.063,625.123,746.679,913.444,1017.861,168.468,512.858,250.066,1746.402,412.456
930.549,1899.411,1355.449,1883.332,414.93,1715.323,1545.675,1261.009,nan,nan,545.057,1421.462,1536.809,652.115,469.492,624.739,745.862,911.768,1018.172,168.688,504.393,240.849,1747.227,410.998
931.267,1898.761,1353.781,1883.936,413.355,1715.7,1548.095,1257.776,nan,nan,546.601,1419.503,1536.848,652.092,467.921,624.355,745.048,910.694,1018.604,168.423,500.768,237.281,1749.069,409.756
931.754,1897.861,1352.429,1884.316,412.223,1715.326,1550.045,1254.86,nan,nan,548.619,1417.699,1536.588,652.63,466.349,623.971,744.459,909.738,1024.459,175.926,498.224,234.458,1747.34,409.608
932.628,1897.009,1351.974,1884.375,411.489,1715.762,1551.817,1251.965,nan,nan,550.996,1415.613,1536.716,652.396,464.778,623.586,744.162,908.794,1028.702,179.407,497.661,233.883,1747.379,408.867
932.75,1896.795,1350.285,1884.838,409.81,1716.273,1553.589,1249.07,nan,nan,551.182,1415.223,1535.8,654.535,463.206,623.202,743.947,908.559,1029.847,181.735,496.354,233.292,1749.083,407.748
933.632,1896.726,1350.468,1885.085,411.312,1716.387,1554.353,1248.398,nan,nan,552.544,1414.271,1537.123,652.144,461.635,622.818,744.188,908.485,1031.67,183.51,494.438,231.21,1748.079,407.727
933.003,1897.083,1349.378,1885.412,426.132,1720.977,1555.283,1246.919,nan,nan,555.083,1411.426,1536.662,652.501,460.064,622.434,743.901,907.983,1032.116,184.871,493.355,230.615,1748.563,406.847
925.371,1906.639,1349.139,1885.56,430.277,1722.258,1556.719,1245.009,nan,nan,553.13,1410.751,1535.927,654.464,458.492,622.05,743.732,907.174,1033.167,186.431,493.188,230.292,1749.14,406.247
925.749,1905.954,1348.76,1885.797,434.036,1724.669,1557.66,1243.94,nan,nan,563.5,1400.109,1534.861,656.613,456.921,621.665,743.819,907.079,1033.181,186.745,492.943,230.069,1748.979,406.165
932.762,1897.977,1349.002,1885.821,434.653,1726.84,1557.682,1244.092,nan,nan,567.873,1392.673,1541.976,655.113,455.35,621.281,743.719,906.908,1033.343,187.214,493.095,230.213,1747.173,404.239
938.658,1903.292,1348.464,1886.025,435.798,1729.034,1558.232,1243.115,nan,nan,570.781,1385.584,1552.596,649.001,453.778,620.897,743.102,901.536,1033.525,187.836,491.058,230.968,1745.766,404.115
951.877,1907.143,1348.578,1886.049,436.793,1730.538,1559.513,1241.905,nan,nan,570.972,1384.373,1561.365,644.956,452.207,620.513,735.002,883.655,1034.576,189.187,483.489,224.431,1745.848,404.43
961.214,1908.217,1348.305,1885.721,436.77,1731.118,1559.473,1240.933,780.628,1458.822,570.016,1384.388,1563.742,643.599,450.635,620.129,731.535,877.751,1034.311,189.1,476.098,219.626,1746.431,403.974
962.738,1909.572,1348.717,1885.855,438.052,1733.58,1560.758,1240.342,794.592,1481.041,571.498,1381.583,1565.663,643.122,449.064,619.744,728.334,868.023,1034.546,190.188,473.75,217.342,1746.609,402.687
974.138,1908.126,1348.625,1885.814,437.882,1730.932,1565.974,1236.885,804.995,1495.841,572.057,1380.311,1566.958,643.104,447.493,619.36,728.408,867.199,1034.732,190.474,471.903,215.574,1738.373,405.032
971.466,1910.551,1348.537,1885.834,431.986,1726.322,1575.128,1231.315,nan,nan,572.755,1377.847,1567.866,642.38,445.921,618.976,725.789,859.767,1034.634,191.341,472.09,215.25,1725.34,408.505
979.121,1909.556,1347.613,1886.534,433.448,1724.479,1583.327,1225.69,815.282,1504.587,574.554,1375.319,1569.098,642.851,444.35,618.592,725.766,859.277,1034.926,191.643,471.716,214.663,1718.307,415.89
980.024,1909.823,1347.287,1886.613,433.003,1722.594,1588.993,1221.104,817.63,1506.136,575.197,1374.77,1568.885,642.819,442.779,618.208,726.054,859.001,1034.993,191.906,471.416,213.752,1714.463,421.492
968.529,1911.338,1347.596,1886.543,432.35,1722.426,1593.786,1217.48,819.996,1508.063,574.873,1374.446,1570.131,642.7,441.207,617.824,725.892,858.82,1034.851,192.571,471.219,213.464,1712.746,423.507
976.738,1909.474,1348.246,1886.873,431.556,1721.075,1596.692,1215.137,820.731,1508.485,574.784,1374.248,1570.256,642.567,439.636,617.439,725.771,858.038,1034.592,192.738,470.921,213.129,1710.437,423.824
982.873,1910.985,1351.9,1901.434,431.449,1721.096,1599.983,1213.181,822.356,1510.03,573.663,1374.592,1570.441,642.862,438.064,617.055,725.861,857.962,1034.759,193.416,470.849,212.851,1709.085,424.923
971.777,1912.053,1342.608,1913.894,431.587,1721.62,1602.055,1211.968,nan,nan,562.39,1371.465,1570.591,642.935,436.493,616.671,726.004,858.038,1034.825,193.696,470.601,212.564,1707.769,426.142
972.29,1912.621,1343.401,1918.367,431.583,1721.547,1603.183,1211.283,824.339,1511.331,562.306,1354.454,1570.17,643.091,434.922,616.287,726.059,857.779,1034.763,194.735,471.842,213.221,1706.758,424.142
985.955,1912.075,1343.478,1920.99,435.119,1720.883,1602.775,1211.775,825.088,1511.964,562.837,1344.18,1570.369,643.133,433.35,615.903,724.845,852.481,1034.638,194.685,472.477,217.652,1705.852,424.8
986.013,1912.341,1344.159,1923.391,426.205,1713.45,1603.255,1211.564,826.189,1512.297,563.665,1336.936,1570.434,643.15,431.779,615.518,724.91,852.356,1034.601,194.739,473.535,220.104,1707.144,430.163
987.271,1912.716,1344.384,1925.001,419.851,1708.85,1604.356,1211.101,827.759,1513.109,564.247,1331.291,1570.496,643.242,430.208,615.134,724.936,851.83,1029.665,198.79,473.547,220.116,1704.911,441.838
988.538,1912.639,1356.781,1922.399,414.693,1707.814,1605.25,1210.443,nan,nan,564.395,1328.83,1570.643,643.056,428.636,614.75,724.588,851.8,1035.393,208.164,473.422,219.889,1701.856,444.27
982.965,1912.283,1368.513,1942.558,412.678,1707.884,1606.971,1209.86,857.206,1525.003,565.095,1325.347,1571.405,642.982,427.065,614.366,725.234,851.544,1037.503,213.288,474.171,219.968,1701.298,444.737
991.145,1911.562,1375.391,1957.148,410.814,1706.474,1606.699,1210.294,nan,nan,565.513,1323.257,1573.473,644.428,425.493,613.982,725.34,851.235,1038.401,217.304,475.1,220.06,1699.687,445.554
994.726,1909.021,1377.976,1965.491,409.696,1706.032,1608.256,1209.156,nan,nan,565.057,1321.948,1575.815,657.524,423.922,613.597,728.436,855.173,1038.057,220.14,475.417,220.073,1698.951,444.601
989.352,1910.778,1379.8,1971.208,408.411,1705.594,1608.279,1209.122,893.111,1537.793,565.313,1320.598,1596.51,668.088,422.351,613.213,726.493,845.279,1037.955,221.289,476.739,221.001,1698.171,445.141
991.77,1910.505,1382.331,1976.106,406.756,1705.032,1608.911,1208.89,894.789,1537.783,565.353,1320.004,1605.556,672.645,420.779,612.829,725.629,830.906,1038.315,222.19,476.921,221.429,1697.507,446.155
1005.459,1907.459,1384.873,1982.968,406.106,1705.045,1609.584,1208.737,897.84,1538.645,565.437,1319.013,1609.215,673.375,419.208,612.445,726.906,818.09,1037.983,223.655,476.56,221.465,1696.874,446.713
1005.651,1907.32,nan,nan,404.6,1705.912,1609.468,1208.779,900.38,1539.166,565.238,1319.273,1611.87,674.778,417.637,612.061,727.063,802.833,1038.007,224.585,476.396,221.263,1696.213,446.749
1007.896,1906.359,1386.3,1985.59,397.961,1711.583,1610.16,1207.966,902.227,1539.289,565.128,1317.91,1613.117,674.862,416.065,611.676,726.975,791.667,1037.93,224.912,476.756,221.372,1695.632,446.681
1010.043,1906.609,1386.995,1987.457,403.399,1711.787,1611.592,1207.639,903.282,1539.47,565.388,1315.726,1614.113,675.345,414.494,611.292,729.326,784.034,1037.88,226.042,477.297,221.693,1695.486,447.14
1012.05,1906.331,1388.522,1990.63,401.45,1714.373,1611.557,1207.736,904.589,1539.743,562.96,1308.361,1615.147,675.716,412.922,610.908,729.759,782.035,1037.862,226.962,478.053,221.916,1695.371,446.259
1012.915,1906.241,nan,nan,401.31,1715.281,1614.868,1206.996,905.322,1539.664,564.092,1299.715,1615.843,675.829,411.351,610.524,730.765,779.615,1037.689,227.124,478.608,222.381,1694.897,446.163
1014.184,1906.278,1389.4,1992.444,401.089,1716.585,1616.861,1211.019,905.567,1539.706,564.077,1294.778,1615.934,676.01,409.78,610.14,730.627,779.825,1036.951,228.633,479.007,222.698,1693.984,446.619
1014.959,1906.504,1390.856,1995.328,400.998,1717.757,1615.955,1215.342,916.109,1540.956,563.491,1291.856,1616.417,676.253,408.208,609.756,731.006,778.894,1037.125,229.202,479.624,222.969,1694.099,447.129
1015.717,1905.933,1391.125,1996.45,400.632,1718.743,1618.895,1213.561,940.667,1541.592,562.485,1287.488,1616.791,676.437,406.637,609.371,730.881,778.173,1036.672,229.606,479.696,223.205,1693.209,447.257
1014.845,1904.608,1391.489,1997.034,400.705,1720.295,1619.034,1215.399,nan,nan,562.233,1285.306,1617.544,676.677,405.066,608.987,731.145,777.753,1036.425,230.109,481.372,224.741,1693.286,447.051
1010.807,1906.829,1392.068,1998.141,416.036,1720.507,1619.492,1215.558,974.76,1544.161,561.401,1283.807,1617.795,676.421,403.494,608.603,731.278,776.914,1036.468,230.508,482.88,230.529,1693.225,445.793
1029.545,1899.068,1392.782,1999.379,419.385,1718.643,1621.136,1215.754,979.359,1543.762,560.828,1283.47,1617.852,676.728,401.923,608.219,731.703,775.864,1036.051,230.972,480.961,233.722,1692.999,446.694
1032.544,1897.775,1393.662,2001.102,424.314,1720.338,1619.974,1216.561,nan,nan,560.712,1282.416,1618.254,676.667,400.351,607.835,731.655,775.918,1035.869,230.942,478.845,236.42,1692.356,447.676
1034.584,1896.845,1394.264,2001.58,427.005,1721.974,1617.516,1218.054,985.171,1542.889,560.482,1282.378,1618.087,676.48,398.78,607.45,738.97,774.068,1035.822,231.125,476.874,238.436,1694.684,444.555
1036.833,1896.364,1395.17,2002.808,428.621,1722.264,1617.024,1219.715,nan,nan,560.217,1281.797,1618.325,676.952,397.209,607.066,744.571,756.436,1035.745,232.275,476.107,239.874,1695.959,444.728
1038.948,1895.266,1395.198,2003.396,429.912,1723.548,1616.352,1218.748,989.382,1541.968,554.841,1280.361,1618.246,676.724,395.637,606.682,749.144,742.754,1035.792,233.074,478.301,241.335,1695.445,444.367
1038.411,1895.335,1396.216,2004.644,431.144,1724.352,1615.951,1217.777,990.685,1541.85,543.021,1264.012,1618.596,676.976,394.066,606.298,758.442,727.418,1035.801,234.073,475.154,245.184,1693.84,442.003
1040.636,1894.554,1397.059,2005.132,432.668,1724.737,1616.108,1218.468,992.289,1541.897,537.85,1252.881,1618.741,677.046,392.495,605.914,764.553,715.082,1035.635,234.177,470.729,247.216,1699.029,426.83
1040.999,1894.567,1398.036,2006.302,433.506,1725.889,1615.996,1218.679,993.525,1541.531,535.628,1250.073,1618.697,677.004,390.923,605.529,771.536,705.078,1035.228,234.358,468.898,247.973,1709.84,418.061
1043.12,1893.499,nan,nan,434.332,1726.933,1615.905,1218.099,994.456,1541.175,530.782,1239.961,1618.742,677.072,389.352,605.145,775.158,700.653,1035.217,233.809,469.21,248.953,1719.661,413.012
1043.903,1893.126,nan,nan,435.615,1728.264,1615.896,1220.168,994.754,1541.261,528.289,1237.459,1618.616,677.001,387.781,604.761,776.741,698.4,1035.115,234.373,469.745,250.56,1725.542,410.156
1045.548,1892.555,nan,nan,436.267,1728.24,1618.693,1215.983,995.314,1540.842,527.626,1236.598,1618.347,677.026,386.209,604.377,777.871,696.717,1034.915,235.185,469.36,251.325,1727.522,408.212
